Opening Patch 0
0.012850209221695268;0.011679534122912854;0.012620815255610736;0.012915260940884703;0.011625287027923424;0.011930925287417191;0.01293908664327399;0.012162088409934118;0.012211972868556947
0.012526377336821177;0.0115330864055005;0.012064694373685307;0.012006977968401005;0.011717480761485466;0.013528836878373033;0.012397909054717073;0.011465137097842849;0.012962086247531424
0.011911617262724696;0.011250897345137489;0.010283514030460067;0.010919849240841039;0.012680694240782615;0.013215069807356986;0.012179410480512555;0.011691952974562733;0.011694303192317738
0.012018336121791994;0.011607489293278638;0.012347018869317961;0.01249699196204496;0.014484592336150282;0.012816041654216516;0.012012511925898917;0.011464235066672043;0.01090782455484095
0.012429921481455091;0.011672585615997119;0.01311157539185514;0.013413724601282526;0.015811933262214733;0.012574272294361784;0.013281699940139821;0.012044799550751332;0.011302949940650625
0.012971342302943339;0.01161641542840628;0.01263908644768964;0.011098120495801451;0.011670515303554958;0.012145851988352541;0.013192935777820096;0.012769466292109129;0.011852830477085232
0.014248018407278221;0.012705600930137131;0.012514477096615902;0.011656242839784416;0.011852289550401818;0.012462713326086226;0.011600858203820398;0.012216727535677303;0.01240555591846425
0.011707145204391815;0.011448687476779408;0.01442358175970622;0.012343632707051144;0.012677330679916304;0.012148048706120814;0.01064160304832561;0.012633171444058221;0.013278052063574304
0.012672128643180394;0.011294322577871687;0.012484171225115897;0.01356615191740601;0.013796477042721982;0.011748066913688831;0.012273616813785236;0.01374252138279683;0.012738663731297568
Endgame Patch 0
0.01259100025849811;0.012096914420538802;0.011865194655277344;0.01233241973247315;0.012098386248005244;0.013183342763973533;0.012072681759234738;0.012338218455027158;0.012422337971788069
0.012558419363228409;0.012628963342700007;0.011049232983315692;0.011448224935545233;0.011974630937372456;0.01279224265768047;0.011095029510091907;0.012012993564946513;0.012245061654083114
0.012015044145492197;0.01106376217851804;0.011449908508186777;0.012417042144365934;0.01272502389811153;0.012598237109154206;0.011079162037735546;0.012316828551873967;0.01222689037608153
0.012114018859419326;0.011763029188799073;0.012757424388064738;0.013797070131999432;0.013449606222086196;0.01181937275999877;0.011649981650288663;0.012782625591976524;0.013005928422040014
